1,696287E1	0,000000E0
1,694826E1	0,000000E0
1,693364E1	0,000000E0
1,691902E1	0,000000E0
1,690441E1	0,000000E0
1,688979E1	0,000000E0
1,687517E1	0,000000E0
1,686056E1	0,000000E0
1,684594E1	0,000000E0
1,683132E1	0,000000E0
1,681670E1	0,000000E0
1,680209E1	0,000000E0
1,678747E1	0,000000E0
1,677285E1	0,000000E0
1,675824E1	0,000000E0
1,674362E1	0,000000E0
1,672900E1	0,000000E0
1,671439E1	0,000000E0
1,669977E1	0,000000E0
1,668515E1	0,000000E0
1,667054E1	0,000000E0
1,665592E1	0,000000E0
1,664130E1	0,000000E0
1,662669E1	0,000000E0
1,661207E1	0,000000E0
1,659745E1	0,000000E0
1,658284E1	0,000000E0
1,656822E1	0,000000E0
1,655360E1	0,000000E0
1,653898E1	0,000000E0
1,652437E1	0,000000E0
1,650975E1	0,000000E0
1,649513E1	0,000000E0
1,648052E1	0,000000E0
1,646590E1	0,000000E0
1,645128E1	0,000000E0
1,643667E1	0,000000E0
1,642205E1	0,000000E0
1,640743E1	0,000000E0
1,639282E1	0,000000E0
1,637820E1	0,000000E0
1,636358E1	0,000000E0
1,634897E1	0,000000E0
1,633435E1	0,000000E0
1,631973E1	0,000000E0
1,630512E1	0,000000E0
1,629050E1	0,000000E0
1,627588E1	0,000000E0
1,626126E1	0,000000E0
1,624665E1	0,000000E0
1,623203E1	0,000000E0
1,621741E1	0,000000E0
1,620280E1	0,000000E0
1,618818E1	0,000000E0
1,617356E1	0,000000E0
1,615895E1	0,000000E0
1,614433E1	0,000000E0
1,612971E1	0,000000E0
1,611510E1	0,000000E0
1,610048E1	0,000000E0
1,608586E1	0,000000E0
1,607125E1	0,000000E0
1,605663E1	0,000000E0
1,604201E1	0,000000E0
1,602740E1	0,000000E0
1,601278E1	0,000000E0
1,599816E1	0,000000E0
1,598354E1	0,000000E0
1,596893E1	0,000000E0
1,595431E1	0,000000E0
1,593969E1	0,000000E0
1,592508E1	0,000000E0
1,591046E1	0,000000E0
1,589584E1	0,000000E0
1,588123E1	0,000000E0
1,586661E1	0,000000E0
1,585199E1	0,000000E0
1,583738E1	0,000000E0
1,582276E1	0,000000E0
1,580814E1	0,000000E0
1,579353E1	0,000000E0
1,577891E1	0,000000E0
1,576429E1	0,000000E0
1,574968E1	0,000000E0
1,573506E1	0,000000E0
1,572044E1	0,000000E0
1,570582E1	0,000000E0
1,569121E1	0,000000E0
1,567659E1	0,000000E0
1,566197E1	0,000000E0
1,564736E1	0,000000E0
1,563274E1	0,000000E0
1,561812E1	0,000000E0
1,560351E1	0,000000E0
1,558889E1	0,000000E0
1,557427E1	0,000000E0
1,555966E1	0,000000E0
1,554504E1	0,000000E0
1,553042E1	0,000000E0
1,551581E1	0,000000E0
1,550119E1	0,000000E0
1,548657E1	0,000000E0
1,547196E1	0,000000E0
1,545734E1	0,000000E0
1,544272E1	0,000000E0
1,542811E1	0,000000E0
1,541349E1	0,000000E0
1,539887E1	0,000000E0
1,538425E1	0,000000E0
1,536964E1	0,000000E0
1,535502E1	0,000000E0
1,534040E1	0,000000E0
1,532579E1	0,000000E0
1,531117E1	0,000000E0
1,529655E1	0,000000E0
1,528194E1	0,000000E0
1,526732E1	0,000000E0
1,525270E1	0,000000E0
1,523809E1	0,000000E0
1,522347E1	0,000000E0
1,520885E1	0,000000E0
1,519424E1	0,000000E0
1,517962E1	0,000000E0
1,516500E1	0,000000E0
1,515039E1	0,000000E0
1,513577E1	0,000000E0
1,512115E1	0,000000E0
1,510653E1	0,000000E0
1,509192E1	0,000000E0
1,507730E1	0,000000E0
