1,455585E1	0,000000E0
1,454492E1	0,000000E0
1,453399E1	0,000000E0
1,452306E1	0,000000E0
1,451213E1	0,000000E0
1,450119E1	0,000000E0
1,449026E1	3,442450E-4
1,447933E1	1,596865E-1
1,446840E1	8,775433E-1
1,445747E1	0,000000E0
1,444654E1	0,000000E0
1,443561E1	0,000000E0
1,442468E1	0,000000E0
1,441375E1	0,000000E0
1,440281E1	0,000000E0
1,439188E1	0,000000E0
1,438095E1	0,000000E0
1,437002E1	0,000000E0
1,435909E1	0,000000E0
1,434816E1	0,000000E0
1,433723E1	0,000000E0
1,432630E1	1,429796E-2
1,431537E1	7,919363E-2
1,430443E1	1,485270E-1
1,429350E1	2,873803E-1
1,428257E1	1,000000E0
1,427164E1	9,433218E-1
1,426071E1	4,258603E-1
1,424978E1	4,951936E-1
1,423885E1	6,019425E-1
1,422792E1	1,000000E0
1,421699E1	1,024574E0
1,420605E1	1,144480E0
1,419512E1	0,000000E0
1,418419E1	0,000000E0
1,417326E1	0,000000E0
1,416233E1	0,000000E0
1,415140E1	0,000000E0
1,414047E1	5,043645E-2
1,412954E1	1,048036E0
1,411861E1	1,954365E0
1,410767E1	1,000000E0
1,409674E1	9,591662E-1
1,408581E1	0,000000E0
1,407488E1	0,000000E0
1,406395E1	3,363946E-2
1,405302E1	1,018172E0
1,404209E1	1,790081E0
1,403116E1	1,022069E0
1,402023E1	1,923459E0
1,400929E1	1,017156E0
1,399836E1	1,021519E0
1,398743E1	1,864364E0
1,397650E1	2,773979E0
1,396557E1	3,577371E0
1,395464E1	3,724785E0
1,394371E1	3,850452E0
1,393278E1	2,016675E0
1,392185E1	2,563293E0
1,391091E1	1,999873E0
1,389998E1	1,724095E0
1,388905E1	3,775868E0
1,387812E1	5,974876E0
1,386719E1	5,083053E0
1,385626E1	2,998337E0
1,384533E1	3,990242E0
1,383440E1	5,849061E0
1,382347E1	6,419522E0
1,381253E1	6,216904E0
1,380160E1	6,705425E0
1,379067E1	8,845860E0
1,377974E1	9,984703E0
1,376881E1	8,869607E0
1,375788E1	9,167257E0
1,374695E1	9,797960E0
1,373602E1	1,104270E1
1,372509E1	1,059865E1
1,371415E1	1,158512E1
1,370322E1	1,225505E1
1,369229E1	1,276349E1
1,368136E1	1,311169E1
1,367043E1	1,408991E1
1,365950E1	1,480717E1
1,364857E1	1,541186E1
1,363764E1	1,588246E1
1,362671E1	1,433439E1
1,361577E1	1,253221E1
1,360484E1	1,274444E1
1,359391E1	1,355675E1
1,358298E1	1,307018E1
1,357205E1	1,200312E1
1,356112E1	1,143204E1
1,355019E1	1,112082E1
1,353926E1	1,267430E1
1,352833E1	1,303387E1
1,351739E1	1,309918E1
1,350646E1	1,232092E1
1,349553E1	1,234376E1
1,348460E1	1,175547E1
1,347367E1	1,189011E1
1,346274E1	1,300955E1
1,345181E1	1,549304E1
1,344088E1	1,644829E1
1,342995E1	1,519369E1
1,341902E1	1,320940E1
1,340808E1	1,094752E1
1,339715E1	1,180868E1
1,338622E1	1,275757E1
1,337529E1	1,190020E1
1,336436E1	1,002908E1
1,335343E1	9,870254E0
1,334250E1	9,915495E0
1,333157E1	9,969814E0
1,332064E1	9,094959E0
1,330970E1	9,314018E0
1,329877E1	7,437661E0
1,328784E1	4,868232E0
1,327691E1	4,657684E0
1,326598E1	6,279987E0
1,325505E1	6,419754E0
1,324412E1	3,713142E0
1,323319E1	5,524727E0
1,322226E1	5,983710E0
1,321132E1	5,934944E0
1,320039E1	5,865611E0
1,318946E1	5,796278E0
1,317853E1	5,726944E0
1,316760E1	5,657611E0
1,315667E1	4,751501E0
1,314574E1	6,982829E0
